full_name,filename,contract,abi,bytecode
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,1962,1962,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/utils/Context.sol:Context,1962,1962,[],
openzeppelin/SafeMath.sol:SafeMath,1962,1962,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
2614.sol:ExampleContract,2614,2614,"[{'inputs': [], 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'operator', 'type': 'address'}, {'indexed': False, 'internalType': 'bool', 'name': 'approved', 'type': 'bool'}], 'name': 'ApprovalForAll', 'type': 'event'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}, {'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'ownerOperators', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': '_operator', 'type': 'address'}, {'internalType': 'bool', 'name': '_approved', 'type': 'bool'}], 'name': 'setApprovalForAll', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161007891906101e9565b60405180910390fd5b610090816100e960201b60201c565b506103e860035f3373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f2081905550670de0b6b3a7640000600281905550610202565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101d3826101aa565b9050919050565b6101e3816101c9565b82525050565b5f6020820190506101fc5f8301846101da565b92915050565b6106988061020f5f395ff3fe608060405234801561000f575f5ffd5b506004361061007b575f3560e01c80637c0e80f4116100595780637c0e80f4146100d75780638da5cb5b14610107578063a22cb46514610125578063f2fde38b146101415761007b565b806318160ddd1461007f57806370a082311461009d578063715018a6146100cd575b5f5ffd5b61008761015d565b60405161009491906104bf565b60405180910390f35b6100b760048036038101906100b29190610536565b610163565b6040516100c491906104bf565b60405180910390f35b6100d5610178565b005b6100f160048036038101906100ec9190610561565b61018b565b6040516100fe91906105b9565b60405180910390f35b61010f6101b5565b60405161011c91906105e1565b60405180910390f35b61013f600480360381019061013a9190610624565b6101dc565b005b61015b60048036038101906101569190610536565b6102d4565b005b60025481565b6003602052805f5260405f205f915090505481565b610180610358565b6101895f6103df565b565b6001602052815f5260405f20602052805f5260405f205f915091509054906101000a900460ff1681565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b8060015f3373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f205f8473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f205f6101000a81548160ff0219169083151502179055508173ffffffffffffffffffffffffffffffffffffffff163373ffffffffffffffffffffffffffffffffffffffff167f17307eab39ab6107e8899845ad3d59bd9653f200f220920489ca2b5937696c31836040516102c891906105b9565b60405180910390a35050565b6102dc610358565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff160361034c575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161034391906105e1565b60405180910390fd5b610355816103df565b50565b6103606104a0565b73ffffffffffffffffffffffffffffffffffffffff1661037e6101b5565b73ffffffffffffffffffffffffffffffffffffffff16146103dd576103a16104a0565b6040517f118cdaa70000000000000000000000000000000000000000000000000000000081526004016103d491906105e1565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f819050919050565b6104b9816104a7565b82525050565b5f6020820190506104d25f8301846104b0565b92915050565b5f5ffd5b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f610505826104dc565b9050919050565b610515816104fb565b811461051f575f5ffd5b50565b5f813590506105308161050c565b92915050565b5f6020828403121561054b5761054a6104d8565b5b5f61055884828501610522565b91505092915050565b5f5f60408385031215610577576105766104d8565b5b5f61058485828601610522565b925050602061059585828601610522565b9150509250929050565b5f8115159050919050565b6105b38161059f565b82525050565b5f6020820190506105cc5f8301846105aa565b92915050565b6105db816104fb565b82525050565b5f6020820190506105f45f8301846105d2565b92915050565b6106038161059f565b811461060d575f5ffd5b50565b5f8135905061061e816105fa565b92915050565b5f5f6040838503121561063a576106396104d8565b5b5f61064785828601610522565b925050602061065885828601610610565b915050925092905056fea26469706673582212207e010f85167cc0d658afee5c6ec02b365073fec51da1b45bb25c650f77b1566264736f6c634300081e0033
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,2614,2614,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/utils/Context.sol:Context,2614,2614,[],
openzeppelin/SafeMath.sol:SafeMath,2614,2614,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
5188.sol:ExchangeRates,5188,5188,"[{'inputs': [{'internalType': 'address', 'name': '_exchangeRateAddress', 'type': 'address'}], 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'exchangeRateContract', 'outputs': [{'internalType': 'contract IExchangeRate', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address[]', 'name': 'numeratorTokens', 'type': 'address[]'}, {'internalType': 'address[]', 'name': 'denominatorTokens', 'type': 'address[]'}], 'name': 'getExchangeRates', 'outputs': [{'internalType': 'uint256[]', 'name': 'rateFractions', 'type': 'uint256[]'}, {'internalType': 'uint256[]', 'name': 'timestamps', 'type': 'uint256[]'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",608060405234801561000f575f5ffd5b50604051610ea5380380610ea583398181016040528101906100319190610217565b335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff16036100a2575f6040517f1e4fbdf70000000000000000000000000000000000000000000000000000000081526004016100999190610251565b60405180910390fd5b6100b1816100f860201b60201c565b508060015f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055505061026a565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f5ffd5b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101e6826101bd565b9050919050565b6101f6816101dc565b8114610200575f5ffd5b50565b5f81519050610211816101ed565b92915050565b5f6020828403121561022c5761022b6101b9565b5b5f61023984828501610203565b91505092915050565b61024b816101dc565b82525050565b5f6020820190506102645f830184610242565b92915050565b610c2e806102775f395ff3fe608060405234801561000f575f5ffd5b5060043610610055575f3560e01c80631ebdecdc14610059578063715018a6146100775780638da5cb5b146100815780639be54fe91461009f578063f2fde38b146100d0575b5f5ffd5b6100616100ec565b60405161006e91906106c3565b60405180910390f35b61007f610111565b005b610089610124565b60405161009691906106fc565b60405180910390f35b6100b960048036038101906100b491906108a0565b61014b565b6040516100c79291906109d6565b60405180910390f35b6100ea60048036038101906100e59190610a0b565b610476565b005b60015f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff1681565b6101196104fa565b6101225f610581565b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b6060805f845111801561015e57505f8351115b610166575f5ffd5b82518451146101aa576040517f08c379a00000000000000000000000000000000000000000000000000000000081526004016101a190610a90565b60405180910390fd5b825184516101b89190610adb565b67ffffffffffffffff8111156101d1576101d061073a565b5b6040519080825280602002602001820160405280156101ff5781602001602082028036833780820191505090505b509150825184516102109190610adb565b67ffffffffffffffff8111156102295761022861073a565b5b6040519080825280602002602001820160405280156102575781602001602082028036833780820191505090505b5090505f5f90505b845181101561046e575f85828151811061027c5761027b610b1c565b5b602002602001015190505f5f90505b855181101561045f575f8682815181106102a8576102a7610b1c565b5b602002602001015190505f60015f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1663baaa61be85846040518363ffffffff1660e01b815260040161030f929190610b49565b602060405180830381865afa15801561032a573d5f5f3e3d5ffd5b505050506040513d601f19601f8201168201806040525081019061034e9190610b9a565b90505f60015f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1663188ec3566040518163ffffffff1660e01b8152600401602060405180830381865afa1580156103bb573d5f5f3e3d5ffd5b505050506040513d601f19601f820116820180604052508101906103df9190610b9a565b90508188858b51896103f19190610adb565b6103fb9190610bc5565b8151811061040c5761040b610b1c565b5b6020026020010181815250508087858b51896104289190610adb565b6104329190610bc5565b8151811061044357610442610b1c565b5b602002602001018181525050505050808060010191505061028b565b5050808060010191505061025f565b509250929050565b61047e6104fa565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff16036104ee575f6040517f1e4fbdf70000000000000000000000000000000000000000000000000000000081526004016104e591906106fc565b60405180910390fd5b6104f781610581565b50565b610502610642565b73ffffffffffffffffffffffffffffffffffffffff16610520610124565b73ffffffffffffffffffffffffffffffffffffffff161461057f57610543610642565b6040517f118cdaa700000000000000000000000000000000000000000000000000000000815260040161057691906106fc565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f819050919050565b5f61068b61068661068184610649565b610668565b610649565b9050919050565b5f61069c82610671565b9050919050565b5f6106ad82610692565b9050919050565b6106bd816106a3565b82525050565b5f6020820190506106d65f8301846106b4565b92915050565b5f6106e682610649565b9050919050565b6106f6816106dc565b82525050565b5f60208201905061070f5f8301846106ed565b92915050565b5f604051905090565b5f5ffd5b5f5ffd5b5f5ffd5b5f601f19601f8301169050919050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52604160045260245ffd5b6107708261072a565b810181811067ffffffffffffffff8211171561078f5761078e61073a565b5b80604052505050565b5f6107a1610715565b90506107ad8282610767565b919050565b5f67ffffffffffffffff8211156107cc576107cb61073a565b5b602082029050602081019050919050565b5f5ffd5b6107ea816106dc565b81146107f4575f5ffd5b50565b5f81359050610805816107e1565b92915050565b5f61081d610818846107b2565b610798565b905080838252602082019050602084028301858111156108405761083f6107dd565b5b835b81811015610869578061085588826107f7565b845260208401935050602081019050610842565b5050509392505050565b5f82601f83011261088757610886610726565b5b813561089784826020860161080b565b91505092915050565b5f5f604083850312156108b6576108b561071e565b5b5f83013567ffffffffffffffff8111156108d3576108d2610722565b5b6108df85828601610873565b925050602083013567ffffffffffffffff811115610900576108ff610722565b5b61090c85828601610873565b9150509250929050565b5f81519050919050565b5f82825260208201905092915050565b5f819050602082019050919050565b5f819050919050565b6109518161093f565b82525050565b5f6109628383610948565b60208301905092915050565b5f602082019050919050565b5f61098482610916565b61098e8185610920565b935061099983610930565b805f5b838110156109c95781516109b08882610957565b97506109bb8361096e565b92505060018101905061099c565b5085935050505092915050565b5f6040820190508181035f8301526109ee818561097a565b90508181036020830152610a02818461097a565b90509392505050565b5f60208284031215610a2057610a1f61071e565b5b5f610a2d848285016107f7565b91505092915050565b5f82825260208201905092915050565b7f4c656e67746873206d75737420626520657175616c00000000000000000000005f82015250565b5f610a7a601583610a36565b9150610a8582610a46565b602082019050919050565b5f6020820190508181035f830152610aa781610a6e565b9050919050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52601160045260245ffd5b5f610ae58261093f565b9150610af08361093f565b9250828202610afe8161093f565b91508282048414831517610b1557610b14610aae565b5b5092915050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52603260045260245ffd5b5f604082019050610b5c5f8301856106ed565b610b6960208301846106ed565b9392505050565b610b798161093f565b8114610b83575f5ffd5b50565b5f81519050610b9481610b70565b92915050565b5f60208284031215610baf57610bae61071e565b5b5f610bbc84828501610b86565b91505092915050565b5f610bcf8261093f565b9150610bda8361093f565b9250828201905080821115610bf257610bf1610aae565b5b9291505056fea2646970667358221220eaaeb99e5a999a3f53931e85cfc6556e2951d1271f6d472638d779be38c7d52264736f6c634300081e0033
5188.sol:IExchangeRate,5188,5188,"[{'inputs': [{'internalType': 'address', 'name': 'numeratorToken', 'type': 'address'}, {'internalType': 'address', 'name': 'denominatorToken', 'type': 'address'}], 'name': 'getExchangeRate', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'getTimestamp', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,5188,5188,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/utils/Context.sol:Context,5188,5188,[],
openzeppelin/SafeMath.sol:SafeMath,5188,5188,[],6055604b600b8282823980515f1a607314603f577f4e487b71000000000000000000000000000000000000000000000000000000005f525f60045260245ffd5b305f52607381538281f3fe730000000000000000000000000000000000000000301460806040525f5ffdfea26469706673582212200ff358ae59ec58298d58fe689d558baadad96ce06237a937c6a44ca279e6a33c64736f6c634300081e0033
1979.sol:AttributeTypeWrapper,1979,1979,"[{'inputs': [], 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'uint256', 'name': 'attributeTypeID', 'type': 'uint256'}], 'name': 'getAttributeTypeInformation', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}, {'internalType': 'bool', 'name': '', 'type': 'bool'}, {'internalType': 'bool', 'name': '', 'type': 'bool'}, {'internalType': 'address', 'name': '', 'type': 'address'}, {'internalType': 'uint256', 'name': '', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",608060405234801561000f575f5ffd5b50335f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff1603610081575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161007891906101e9565b60405180910390fd5b610090816100e960201b60201c565b506103e860035f3373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020015f2081905550670de0b6b3a7640000600281905550610202565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f6101d3826101aa565b9050919050565b6101e3816101c9565b82525050565b5f6020820190506101fc5f8301846101da565b92915050565b6107918061020f5f395ff3fe608060405234801561000f575f5ffd5b5060043610610060575f3560e01c806318160ddd146100645780636b6004621461008257806370a08231146100b8578063715018a6146100e85780638da5cb5b146100f2578063f2fde38b14610110575b5f5ffd5b61006c61012c565b60405161007991906104e1565b60405180910390f35b61009c60048036038101906100979190610528565b610132565b6040516100af979695949392919061061c565b60405180910390f35b6100d260048036038101906100cd91906106ba565b6102a7565b6040516100df91906104e1565b60405180910390f35b6100f06102bc565b005b6100fa6102cf565b60405161010791906106e5565b60405180910390f35b61012a600480360381019061012591906106ba565b6102f6565b005b60025481565b60605f5f5f5f5f5f60015f8981526020019081526020015f205f0160015f8a81526020019081526020015f206001015f9054906101000a900460ff1660015f8b81526020019081526020015f2060010160019054906101000a900460ff1660015f8c81526020019081526020015f2060010160029054906101000a900473ffffffffffffffffffffffffffffffffffffffff1660015f8d81526020019081526020015f206002015460015f8e81526020019081526020015f206003015460015f8f81526020019081526020015f20600401548680546102109061072b565b80601f016020809104026020016040519081016040528092919081815260200182805461023c9061072b565b80156102875780601f1061025e57610100808354040283529160200191610287565b820191905f5260205f20905b81548152906001019060200180831161026a57829003601f168201915b505050505096509650965096509650965096509650919395979092949650565b6003602052805f5260405f205f915090505481565b6102c461037a565b6102cd5f610401565b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff16905090565b6102fe61037a565b5f73ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff160361036e575f6040517f1e4fbdf700000000000000000000000000000000000000000000000000000000815260040161036591906106e5565b60405180910390fd5b61037781610401565b50565b6103826104c2565b73ffffffffffffffffffffffffffffffffffffffff166103a06102cf565b73ffffffffffffffffffffffffffffffffffffffff16146103ff576103c36104c2565b6040517f118cdaa70000000000000000000000000000000000000000000000000000000081526004016103f691906106e5565b60405180910390fd5b565b5f5f5f9054906101000a900473ffffffffffffffffffffffffffffffffffffffff169050815f5f6101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff1602179055508173ffffffffffffffffffffffffffffffffffffffff168173ffffffffffffffffffffffffffffffffffffffff167f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e060405160405180910390a35050565b5f33905090565b5f819050919050565b6104db816104c9565b82525050565b5f6020820190506104f45f8301846104d2565b92915050565b5f5ffd5b610507816104c9565b8114610511575f5ffd5b50565b5f81359050610522816104fe565b92915050565b5f6020828403121561053d5761053c6104fa565b5b5f61054a84828501610514565b91505092915050565b5f81519050919050565b5f82825260208201905092915050565b8281835e5f83830152505050565b5f601f19601f8301169050919050565b5f61059582610553565b61059f818561055d565b93506105af81856020860161056d565b6105b88161057b565b840191505092915050565b5f8115159050919050565b6105d7816105c3565b82525050565b5f73ffffffffffffffffffffffffffffffffffffffff82169050919050565b5f610606826105dd565b9050919050565b610616816105fc565b82525050565b5f60e0820190508181035f830152610634818a61058b565b905061064360208301896105ce565b61065060408301886105ce565b61065d606083018761060d565b61066a60808301866104d2565b61067760a08301856104d2565b61068460c08301846104d2565b98975050505050505050565b610699816105fc565b81146106a3575f5ffd5b50565b5f813590506106b481610690565b92915050565b5f602082840312156106cf576106ce6104fa565b5b5f6106dc848285016106a6565b91505092915050565b5f6020820190506106f85f83018461060d565b92915050565b7f4e487b71000000000000000000000000000000000000000000000000000000005f52602260045260245ffd5b5f600282049050600182168061074257607f821691505b602082108103610755576107546106fe565b5b5091905056fea2646970667358221220e11028e1cbd406941987a8c0f690c065d96541002c669fdd71e2cb331ff5840564736f6c634300081e0033
1979.sol:IAttributeType,1979,1979,[],
node_modules/@openzeppelin/contracts/access/Ownable.sol:Ownable,1979,1979,"[{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}], 'name': 'OwnableInvalidOwner', 'type': 'error'}, {'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'OwnableUnauthorizedAccount', 'type': 'error'}, {'anonymous': False, 'inputs': [{'indexed': True, 'internalType': 'address', 'name': 'previousOwner', 'type': 'address'}, {'indexed': True, 'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'OwnershipTransferred', 'type': 'event'}, {'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'stateMutability': 'view', 'type': 'function'}, {'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}, {'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'stateMutability': 'nonpayable', 'type': 'function'}]",
node_modules/@openzeppelin/contracts/utils/Context.sol:Context,1979,1979,[],
